,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
150,150,Broken Age,"April 28, 2015",PlayStation 4,81,/game/playstation-4/broken-age,7.2,https://www.metacritic.com/game/playstation-4/broken-age,,,
151,151,Life is Strange: Episode 4 - Dark Room,"July 28, 2015",PlayStation 4,81,/game/playstation-4/life-is-strange-episode-4---dark-room,8.4,https://www.metacritic.com/game/playstation-4/life-is-strange-episode-4---dark-room,,,
152,152,Joe Danger 2: The Movie,"January 13, 2015",PlayStation Vita,81,/game/playstation-vita/joe-danger-2-the-movie,6.6,https://www.metacritic.com/game/playstation-vita/joe-danger-2-the-movie,,,
153,153,Guild Wars 2: Heart of Thorns,"October 23, 2015",PC,81,/game/pc/guild-wars-2-heart-of-thorns,7.3,https://www.metacritic.com/game/pc/guild-wars-2-heart-of-thorns,,,
154,154,SUPERBEAT: XONiC,"November 10, 2015",PlayStation Vita,81,/game/playstation-vita/superbeat-xonic,7.3,https://www.metacritic.com/game/playstation-vita/superbeat-xonic,,,
155,155,Project CARS,"May 12, 2015",Xbox One,81,/game/xbox-one/project-cars,5.8,https://www.metacritic.com/game/xbox-one/project-cars,,,
156,156,Tales From The Borderlands: Episode 2 - Atlas Mugged,"March 17, 2015",PlayStation 4,81,/game/playstation-4/tales-from-the-borderlands-episode-2---atlas-mugged,7.4,https://www.metacritic.com/game/playstation-4/tales-from-the-borderlands-episode-2---atlas-mugged,,,
157,157,The Age of Decadence,"October 15, 2015",PC,81,/game/pc/the-age-of-decadence,8.0,https://www.metacritic.com/game/pc/the-age-of-decadence,,,
158,158,Order of Battle: Pacific,"April 30, 2015",PC,81,/game/pc/order-of-battle-pacific,5.6,https://www.metacritic.com/game/pc/order-of-battle-pacific,,,
159,159,The Vanishing of Ethan Carter,"July 14, 2015",PlayStation 4,81,/game/playstation-4/the-vanishing-of-ethan-carter,7.4,https://www.metacritic.com/game/playstation-4/the-vanishing-of-ethan-carter,,,
160,160,World of Warships,"September 17, 2015",PC,81,/game/pc/world-of-warships,6.3,https://www.metacritic.com/game/pc/world-of-warships,,,
161,161,Call of Duty: Black Ops III,"November 6, 2015",PlayStation 4,81,/game/playstation-4/call-of-duty-black-ops-iii,4.9,https://www.metacritic.com/game/playstation-4/call-of-duty-black-ops-iii,,,
162,162,God of War III Remastered,"July 14, 2015",PlayStation 4,81,/game/playstation-4/god-of-war-iii-remastered,8.2,https://www.metacritic.com/game/playstation-4/god-of-war-iii-remastered,,,
163,163,Affordable Space Adventures,"April 9, 2015",Wii U,81,/game/wii-u/affordable-space-adventures,8.1,https://www.metacritic.com/game/wii-u/affordable-space-adventures,,,
164,164,FIFA 16,"September 22, 2015",PC,81,/game/pc/fifa-16,4.5,https://www.metacritic.com/game/pc/fifa-16,,,
165,165,3D After Burner II,"January 15, 2015",3DS,81,/game/3ds/3d-after-burner-ii,7.8,https://www.metacritic.com/game/3ds/3d-after-burner-ii,,,
166,166,The Book of Unwritten Tales 2,"February 20, 2015",PC,80,/game/pc/the-book-of-unwritten-tales-2,7.6,https://www.metacritic.com/game/pc/the-book-of-unwritten-tales-2,,,
167,167,Disgaea 5: Alliance of Vengeance,"October 6, 2015",PlayStation 4,80,/game/playstation-4/disgaea-5-alliance-of-vengeance,8.2,https://www.metacritic.com/game/playstation-4/disgaea-5-alliance-of-vengeance,,,
168,168,Lovers in a Dangerous Spacetime,"September 9, 2015",PC,80,/game/pc/lovers-in-a-dangerous-spacetime,7.6,https://www.metacritic.com/game/pc/lovers-in-a-dangerous-spacetime,,,
169,169,LEGO Dimensions,"September 27, 2015",Xbox One,80,/game/xbox-one/lego-dimensions,7.0,https://www.metacritic.com/game/xbox-one/lego-dimensions,,,
170,170,Life is Strange: Episode 5 - Polarized,"October 20, 2015",Xbox One,80,/game/xbox-one/life-is-strange-episode-5---polarized,8.4,https://www.metacritic.com/game/xbox-one/life-is-strange-episode-5---polarized,,,
171,171,Westerado: Double Barreled,"April 16, 2015",PC,80,/game/pc/westerado-double-barreled,7.7,https://www.metacritic.com/game/pc/westerado-double-barreled,,,
172,172,Volume,"August 18, 2015",PC,80,/game/pc/volume,7.3,https://www.metacritic.com/game/pc/volume,,,
173,173,Age of Wonders III - Eternal Lords,"April 14, 2015",PC,80,/game/pc/age-of-wonders-iii---eternal-lords,8.4,https://www.metacritic.com/game/pc/age-of-wonders-iii---eternal-lords,,,
174,174,Game of Thrones: Episode Three - The Sword in the Darkness,"March 25, 2015",Xbox One,80,/game/xbox-one/game-of-thrones-episode-three---the-sword-in-the-darkness,7.8,https://www.metacritic.com/game/xbox-one/game-of-thrones-episode-three---the-sword-in-the-darkness,,,
175,175,Disney Infinity 3.0 Edition,"August 30, 2015",PlayStation 4,80,/game/playstation-4/disney-infinity-30-edition,6.0,https://www.metacritic.com/game/playstation-4/disney-infinity-30-edition,,,
176,176,BlazBlue: Chrono Phantasma Extend,"June 30, 2015",PlayStation 4,80,/game/playstation-4/blazblue-chrono-phantasma-extend,7.6,https://www.metacritic.com/game/playstation-4/blazblue-chrono-phantasma-extend,,,
177,177,Dariusburst: Chronicle Saviours,"December 3, 2015",PC,80,/game/pc/dariusburst-chronicle-saviours,8.6,https://www.metacritic.com/game/pc/dariusburst-chronicle-saviours,,,
178,178,Dariusburst: Chronicle Saviours,"December 2, 2015",PlayStation 4,80,/game/playstation-4/dariusburst-chronicle-saviours,7.1,https://www.metacritic.com/game/playstation-4/dariusburst-chronicle-saviours,,,
179,179,Grandia II Anniversary Edition,"August 24, 2015",PC,80,/game/pc/grandia-ii-anniversary-edition,7.8,https://www.metacritic.com/game/pc/grandia-ii-anniversary-edition,,,
180,180,Gunman Clive 2,"January 20, 2015",3DS,80,/game/3ds/gunman-clive-2,7.7,https://www.metacritic.com/game/3ds/gunman-clive-2,,,
181,181,Life is Strange: Episode 3 - Chaos Theory,"May 19, 2015",Xbox One,80,/game/xbox-one/life-is-strange-episode-3---chaos-theory,8.4,https://www.metacritic.com/game/xbox-one/life-is-strange-episode-3---chaos-theory,,,
182,182,LEGO Dimensions,"September 27, 2015",PlayStation 4,80,/game/playstation-4/lego-dimensions,7.1,https://www.metacritic.com/game/playstation-4/lego-dimensions,,,
183,183,Borderlands: The Handsome Collection,"March 24, 2015",Xbox One,80,/game/xbox-one/borderlands-the-handsome-collection,7.9,https://www.metacritic.com/game/xbox-one/borderlands-the-handsome-collection,,,
184,184,Read Only Memories,"October 5, 2015",PC,80,/game/pc/read-only-memories,4.3,https://www.metacritic.com/game/pc/read-only-memories,,,
185,185,Dropsy,"September 10, 2015",PC,80,/game/pc/dropsy,7.4,https://www.metacritic.com/game/pc/dropsy,,,
186,186,Company of Heroes 2: The British Forces,"September 2, 2015",PC,80,/game/pc/company-of-heroes-2-the-british-forces,6.3,https://www.metacritic.com/game/pc/company-of-heroes-2-the-british-forces,,,
187,187,Under Night In-Birth Exe:Late,"February 24, 2015",PlayStation 3,80,/game/playstation-3/under-night-in-birth-exelate,8.3,https://www.metacritic.com/game/playstation-3/under-night-in-birth-exelate,,,
188,188,Dishonored: Definitive Edition,"August 25, 2015",PlayStation 4,80,/game/playstation-4/dishonored-definitive-edition,7.5,https://www.metacritic.com/game/playstation-4/dishonored-definitive-edition,,,
189,189,MLB 15: The Show,"March 31, 2015",PlayStation 4,80,/game/playstation-4/mlb-15-the-show,7.7,https://www.metacritic.com/game/playstation-4/mlb-15-the-show,,,
190,190,Game of Thrones: Episode Six - The Ice Dragon,"November 17, 2015",Xbox One,80,/game/xbox-one/game-of-thrones-episode-six---the-ice-dragon,7.8,https://www.metacritic.com/game/xbox-one/game-of-thrones-episode-six---the-ice-dragon,,,
191,191,Mega Man Legacy Collection,"August 25, 2015",Xbox One,80,/game/xbox-one/mega-man-legacy-collection,8.4,https://www.metacritic.com/game/xbox-one/mega-man-legacy-collection,,,
192,192,Super Mega Baseball: Extra Innings,"August 14, 2015",Xbox One,80,/game/xbox-one/super-mega-baseball-extra-innings,7.1,https://www.metacritic.com/game/xbox-one/super-mega-baseball-extra-innings,,,
193,193,NHL 16,"September 15, 2015",Xbox One,80,/game/xbox-one/nhl-16,6.1,https://www.metacritic.com/game/xbox-one/nhl-16,,,
194,194,Hand of Fate,"February 18, 2015",Xbox One,80,/game/xbox-one/hand-of-fate,7.3,https://www.metacritic.com/game/xbox-one/hand-of-fate,,,
195,195,Grim Fandango Remastered,"January 27, 2015",PlayStation 4,80,/game/playstation-4/grim-fandango-remastered,7.7,https://www.metacritic.com/game/playstation-4/grim-fandango-remastered,,,
196,196,Wasteland 2: Director's Cut,"October 13, 2015",PlayStation 4,80,/game/playstation-4/wasteland-2-directors-cut,7.5,https://www.metacritic.com/game/playstation-4/wasteland-2-directors-cut,,,
197,197,BOXBOY!,"April 2, 2015",3DS,80,/game/3ds/boxboy!,8.1,https://www.metacritic.com/game/3ds/boxboy!,,,
198,198,Life is Strange: Episode 3 - Chaos Theory,"May 19, 2015",PC,80,/game/pc/life-is-strange-episode-3---chaos-theory,8.8,https://www.metacritic.com/game/pc/life-is-strange-episode-3---chaos-theory,,,
199,199,The Legend of Heroes: Trails in the Sky SC,"October 29, 2015",PC,80,/game/pc/the-legend-of-heroes-trails-in-the-sky-sc,8.8,https://www.metacritic.com/game/pc/the-legend-of-heroes-trails-in-the-sky-sc,,,
200,200,Guitar Hero Live,"October 20, 2015",PlayStation 4,80,/game/playstation-4/guitar-hero-live,6.2,https://www.metacritic.com/game/playstation-4/guitar-hero-live,,,
201,201,The Evil Within: The Assignment,"March 10, 2015",PlayStation 4,80,/game/playstation-4/the-evil-within-the-assignment,8.2,https://www.metacritic.com/game/playstation-4/the-evil-within-the-assignment,,,
202,202,Axiom Verge,"May 14, 2015",PC,80,/game/pc/axiom-verge,7.7,https://www.metacritic.com/game/pc/axiom-verge,,,
203,203,King's Quest Chapter 1: A Knight to Remember,"July 29, 2015",Xbox One,80,/game/xbox-one/kings-quest-chapter-1-a-knight-to-remember,7.8,https://www.metacritic.com/game/xbox-one/kings-quest-chapter-1-a-knight-to-remember,,,
204,204,Hatsune Miku: Project Mirai DX,"September 8, 2015",3DS,80,/game/3ds/hatsune-miku-project-mirai-dx,8.2,https://www.metacritic.com/game/3ds/hatsune-miku-project-mirai-dx,,,
205,205,Nobunaga's Ambition: Sphere of Influence,"September 1, 2015",PlayStation 4,80,/game/playstation-4/nobunagas-ambition-sphere-of-influence,7.6,https://www.metacritic.com/game/playstation-4/nobunagas-ambition-sphere-of-influence,,,
206,206,Game of Thrones: Episode Four - Sons of Winter,"May 26, 2015",Xbox One,80,/game/xbox-one/game-of-thrones-episode-four---sons-of-winter,7.1,https://www.metacritic.com/game/xbox-one/game-of-thrones-episode-four---sons-of-winter,,,
207,207,Elite: Dangerous,"October 6, 2015",Xbox One,80,/game/xbox-one/elite-dangerous,7.1,https://www.metacritic.com/game/xbox-one/elite-dangerous,,,
208,208,Total War: Attila,"February 17, 2015",PC,80,/game/pc/total-war-attila,7.4,https://www.metacritic.com/game/pc/total-war-attila,,,
209,209,SMITE,"August 19, 2015",Xbox One,80,/game/xbox-one/smite,7.3,https://www.metacritic.com/game/xbox-one/smite,,,
210,210,BADLAND: Game of the Year Edition,"July 30, 2015",Wii U,80,/game/wii-u/badland-game-of-the-year-edition,7.5,https://www.metacritic.com/game/wii-u/badland-game-of-the-year-edition,,,
211,211,Ziggurat,"April 21, 2015",PlayStation 4,80,/game/playstation-4/ziggurat,7.0,https://www.metacritic.com/game/playstation-4/ziggurat,,,
212,212,The Magic Circle,"July 9, 2015",PC,79,/game/pc/the-magic-circle,7.1,https://www.metacritic.com/game/pc/the-magic-circle,,,
213,213,SOMA,"September 22, 2015",PlayStation 4,79,/game/playstation-4/soma,8.1,https://www.metacritic.com/game/playstation-4/soma,,,
214,214,Rock Band 4,"October 6, 2015",Xbox One,79,/game/xbox-one/rock-band-4,6.5,https://www.metacritic.com/game/xbox-one/rock-band-4,,,
215,215,Stasis,"August 31, 2015",PC,79,/game/pc/stasis,7.5,https://www.metacritic.com/game/pc/stasis,,,
216,216,Warhammer: End Times - Vermintide,"October 23, 2015",PC,79,/game/pc/warhammer-end-times---vermintide,7.7,https://www.metacritic.com/game/pc/warhammer-end-times---vermintide,,,
217,217,Else Heart.Break(),"September 24, 2015",PC,79,/game/pc/else-heartbreak(),7.5,https://www.metacritic.com/game/pc/else-heartbreak(),,,
218,218,Cities: Skylines - After Dark,"September 24, 2015",PC,79,/game/pc/cities-skylines---after-dark,7.7,https://www.metacritic.com/game/pc/cities-skylines---after-dark,,,
219,219,Jotun,"September 29, 2015",PC,79,/game/pc/jotun,6.6,https://www.metacritic.com/game/pc/jotun,,,
220,220,Dark Souls II: Scholar of the First Sin,"April 1, 2015",PC,79,/game/pc/dark-souls-ii-scholar-of-the-first-sin,7.5,https://www.metacritic.com/game/pc/dark-souls-ii-scholar-of-the-first-sin,,,
221,221,Until Dawn,"August 25, 2015",PlayStation 4,79,/game/playstation-4/until-dawn,8.3,https://www.metacritic.com/game/playstation-4/until-dawn,,,
222,222,The Incredible Adventures of Van Helsing: Final Cut,"November 6, 2015",PC,79,/game/pc/the-incredible-adventures-of-van-helsing-final-cut,7.1,https://www.metacritic.com/game/pc/the-incredible-adventures-of-van-helsing-final-cut,,,
223,223,Stella Glow,"November 17, 2015",3DS,79,/game/3ds/stella-glow,8.4,https://www.metacritic.com/game/3ds/stella-glow,,,
224,224,Sid Meier's Civilization: Beyond Earth - Rising Tide,"October 9, 2015",PC,79,/game/pc/sid-meiers-civilization-beyond-earth---rising-tide,6.1,https://www.metacritic.com/game/pc/sid-meiers-civilization-beyond-earth---rising-tide,,,
225,225,Driveclub Bikes,"October 27, 2015",PlayStation 4,79,/game/playstation-4/driveclub-bikes,7.4,https://www.metacritic.com/game/playstation-4/driveclub-bikes,,,
226,226,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,"August 18, 2015",PC,79,/game/pc/tales-from-the-borderlands-episode-4---escape-plan-bravo,8.4,https://www.metacritic.com/game/pc/tales-from-the-borderlands-episode-4---escape-plan-bravo,,,
227,227,Hand of Fate,"February 17, 2015",PlayStation 4,79,/game/playstation-4/hand-of-fate,7.4,https://www.metacritic.com/game/playstation-4/hand-of-fate,,,
228,228,Frozen Cortex,"February 19, 2015",PC,79,/game/pc/frozen-cortex,6.5,https://www.metacritic.com/game/pc/frozen-cortex,,,
229,229,Assault Android Cactus,"September 23, 2015",PC,79,/game/pc/assault-android-cactus,6.9,https://www.metacritic.com/game/pc/assault-android-cactus,,,
230,230,The Book of Unwritten Tales 2,"September 18, 2015",Xbox One,79,/game/xbox-one/the-book-of-unwritten-tales-2,7.3,https://www.metacritic.com/game/xbox-one/the-book-of-unwritten-tales-2,,,
231,231,Tom Clancy's Rainbow Six Siege,"December 1, 2015",PC,79,/game/pc/tom-clancys-rainbow-six-siege,7.1,https://www.metacritic.com/game/pc/tom-clancys-rainbow-six-siege,,,
232,232,Extreme Exorcism,"September 23, 2015",Wii U,79,/game/wii-u/extreme-exorcism,6.5,https://www.metacritic.com/game/wii-u/extreme-exorcism,,,
233,233,Apotheon,"February 3, 2015",PC,78,/game/pc/apotheon,7.7,https://www.metacritic.com/game/pc/apotheon,,,
234,234,ZEN Pinball 2: Balls of Glory,"October 20, 2015",PlayStation 4,78,/game/playstation-4/zen-pinball-2-balls-of-glory,6.2,https://www.metacritic.com/game/playstation-4/zen-pinball-2-balls-of-glory,,,
235,235,Yoshi's Woolly World,"October 16, 2015",Wii U,78,/game/wii-u/yoshis-woolly-world,8.5,https://www.metacritic.com/game/wii-u/yoshis-woolly-world,,,
236,236,Human Resource Machine,"October 15, 2015",PC,78,/game/pc/human-resource-machine,8.0,https://www.metacritic.com/game/pc/human-resource-machine,,,
237,237,Adventures of Pip,"June 4, 2015",Wii U,78,/game/wii-u/adventures-of-pip,7.7,https://www.metacritic.com/game/wii-u/adventures-of-pip,,,
238,238,NHL 16,"September 15, 2015",PlayStation 4,78,/game/playstation-4/nhl-16,5.4,https://www.metacritic.com/game/playstation-4/nhl-16,,,
239,239,Rock Band 4,"October 6, 2015",PlayStation 4,78,/game/playstation-4/rock-band-4,6.4,https://www.metacritic.com/game/playstation-4/rock-band-4,,,
240,240,Mushroom 11,"October 15, 2015",PC,78,/game/pc/mushroom-11,7.3,https://www.metacritic.com/game/pc/mushroom-11,,,
241,241,Brandish: The Dark Revenant,"January 13, 2015",PSP,78,/game/psp/brandish-the-dark-revenant,8.3,https://www.metacritic.com/game/psp/brandish-the-dark-revenant,,,
242,242,Hand of Fate,"February 17, 2015",PC,78,/game/pc/hand-of-fate,7.8,https://www.metacritic.com/game/pc/hand-of-fate,,,
243,243,Avernum 2: Crystal Souls,"January 14, 2015",PC,78,/game/pc/avernum-2-crystal-souls,7.7,https://www.metacritic.com/game/pc/avernum-2-crystal-souls,,,
244,244,Electronic Super Joy,"November 5, 2015",Wii U,78,/game/wii-u/electronic-super-joy,6.8,https://www.metacritic.com/game/wii-u/electronic-super-joy,,,
245,245,Disney Infinity 3.0 Edition,"August 30, 2015",Xbox One,78,/game/xbox-one/disney-infinity-30-edition,5.8,https://www.metacritic.com/game/xbox-one/disney-infinity-30-edition,,,
246,246,Assassin's Creed Syndicate,"October 23, 2015",Xbox One,78,/game/xbox-one/assassins-creed-syndicate,6.4,https://www.metacritic.com/game/xbox-one/assassins-creed-syndicate,,,
247,247,Oreshika: Tainted Bloodlines,"March 3, 2015",PlayStation Vita,78,/game/playstation-vita/oreshika-tainted-bloodlines,8.0,https://www.metacritic.com/game/playstation-vita/oreshika-tainted-bloodlines,,,
248,248,Life is Strange: Episode 2 - Out of Time,"March 24, 2015",PlayStation 4,78,/game/playstation-4/life-is-strange-episode-2---out-of-time,8.2,https://www.metacritic.com/game/playstation-4/life-is-strange-episode-2---out-of-time,,,
249,249,PlanetSide 2,"June 23, 2015",PlayStation 4,78,/game/playstation-4/planetside-2,7.0,https://www.metacritic.com/game/playstation-4/planetside-2,,,
250,250,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,"August 18, 2015",PlayStation 4,78,/game/playstation-4/tales-from-the-borderlands-episode-4---escape-plan-bravo,7.7,https://www.metacritic.com/game/playstation-4/tales-from-the-borderlands-episode-4---escape-plan-bravo,,,
251,251,Galak-Z: The Dimensional,"October 29, 2015",PC,78,/game/pc/galak-z-the-dimensional,6.0,https://www.metacritic.com/game/pc/galak-z-the-dimensional,,,
252,252,AR-K Episode 3: The Great Escape,"July 14, 2015",PC,78,/game/pc/ar-k-episode-3-the-great-escape,7.8,https://www.metacritic.com/game/pc/ar-k-episode-3-the-great-escape,,,
253,253,Tales From The Borderlands: Episode 2 - Atlas Mugged,"March 17, 2015",PC,78,/game/pc/tales-from-the-borderlands-episode-2---atlas-mugged,8.6,https://www.metacritic.com/game/pc/tales-from-the-borderlands-episode-2---atlas-mugged,,,
254,254,Everybody's Gone to the Rapture,"August 11, 2015",PlayStation 4,78,/game/playstation-4/everybodys-gone-to-the-rapture,6.5,https://www.metacritic.com/game/playstation-4/everybodys-gone-to-the-rapture,,,
255,255,Teslagrad,"April 14, 2015",PlayStation 4,78,/game/playstation-4/teslagrad,6.8,https://www.metacritic.com/game/playstation-4/teslagrad,,,
256,256,Deathtrap,"February 4, 2015",PC,77,/game/pc/deathtrap,7.6,https://www.metacritic.com/game/pc/deathtrap,,,
257,257,Republique: Episode 1 - Exordium,"February 25, 2015",PC,77,/game/pc/republique-episode-1---exordium,7.5,https://www.metacritic.com/game/pc/republique-episode-1---exordium,,,
258,258,Etrian Mystery Dungeon,"April 7, 2015",3DS,77,/game/3ds/etrian-mystery-dungeon,7.9,https://www.metacritic.com/game/3ds/etrian-mystery-dungeon,,,
259,259,Minecraft: Wii U Edition,"December 17, 2015",Wii U,77,/game/wii-u/minecraft-wii-u-edition,7.4,https://www.metacritic.com/game/wii-u/minecraft-wii-u-edition,,,
